Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Wekeza Maisha Fund,1224533150,3289492.45,372.256,372.256,364.8108,10/16/2018
Wekeza Maisha Fund,1224121914,3289223.74,372.1613,372.1613,364.7181,10/15/2018
Wekeza Maisha Fund,1215022430,3289223.74,369.3949,369.3949,362.007,10/12/2018
Wekeza Maisha Fund,1214505108,3288682.18,369.2984,369.2984,361.9124,10/11/2018
Wekeza Maisha Fund,1213189334,3285973.64,369.2024,369.2024,361.8183,10/10/2018
Wekeza Maisha Fund,1225158728,3319341.73,369.0969,369.0969,361.715,10/9/2018
Wekeza Maisha Fund,1220113185,3311058.33,368.4964,368.4964,361.1265,10/8/2018
Wekeza Maisha Fund,1219136958,3311058.33,368.2016,368.2016,360.8376,10/5/2018
Wekeza Maisha Fund,1218185133,3309355.81,368.1034,368.1034,360.7413,10/4/2018
Wekeza Maisha Fund,1214560287,3300385.25,368.0056,368.0056,360.6455,10/3/2018
Wekeza Maisha Fund,1222170452,3321515.36,367.9557,367.9557,360.5966,10/2/2018
Wekeza Maisha Fund,1221747373,3321248.03,367.8579,367.8579,360.5008,10/1/2018
Wekeza Maisha Fund,1220571759,3320700.48,367.5645,367.5645,360.2133,9/28/2018
Wekeza Maisha Fund,1220246947,3320700.48,367.4667,367.4667,360.1174,9/27/2018
Wekeza Maisha Fund,1219837103,3320469.11,367.3689,367.3689,360.0215,9/26/2018
Wekeza Maisha Fund,1219674428,3320911.45,367.271,367.271,359.9256,9/25/2018
Wekeza Maisha Fund,1219349545,3320911.45,367.1732,367.1732,359.8297,9/24/2018
Wekeza Maisha Fund,1218359758,3320870.56,366.8796,366.8796,359.542,9/21/2018
Wekeza Maisha Fund,1218034420,3320870.56,366.7817,366.7817,359.446,9/20/2018
Wekeza Maisha Fund,1217706840,3320870.56,366.683,366.683,359.3494,9/19/2018
Wekeza Maisha Fund,1217381458,3320870.56,366.585,366.585,359.2533,9/18/2018
Wekeza Maisha Fund,1218487324,3324782.58,366.4863,366.4863,359.1566,9/17/2018
Wekeza Maisha Fund,1217509702,3324782.58,366.1923,366.1923,358.8684,9/14/2018
Wekeza Maisha Fund,1217301482,3325104.08,366.0942,366.0942,358.7724,9/13/2018
Wekeza Maisha Fund,1216975549,3325104.08,365.9962,365.9962,358.6763,9/12/2018
Wekeza Maisha Fund,1216524594,3324762.09,365.8982,365.8982,358.5803,9/11/2018
Wekeza Maisha Fund,1212890659,3315707.39,365.8015,365.8015,358.4854,9/10/2018
Wekeza Maisha Fund,1211914150,3315707.39,365.507,365.507,358.1968,9/7/2018
Wekeza Maisha Fund,1211480601,3315433.55,365.4064,365.4064,358.0983,9/6/2018
Wekeza Maisha Fund,1210962021,3314927.13,365.3058,365.3058,357.9997,9/5/2018
Wekeza Maisha Fund,1210228406,3313995.81,365.1871,365.1871,357.8833,9/4/2018
Wekeza Maisha Fund,1246480587,3414337.01,365.0725,365.0725,357.7711,9/3/2018
Wekeza Maisha Fund,1245296068,3413815.86,364.7813,364.7813,357.4856,8/31/2018
Wekeza Maisha Fund,1242924398,3408221.98,364.6841,364.6841,357.3904,8/30/2018
Wekeza Maisha Fund,1242592567,3408221.98,364.5867,364.5867,357.295,8/29/2018
Wekeza Maisha Fund,1245204681,3416301.14,364.4891,364.4891,357.1994,8/28/2018
Wekeza Maisha Fund,1244873006,3416301.14,364.3921,364.3921,357.1042,8/27/2018
Wekeza Maisha Fund,1243864127,3416301.14,364.0967,364.0967,356.8148,8/24/2018
Wekeza Maisha Fund,1243527788,3416301.14,363.9983,363.9983,356.7183,8/23/2018
Wekeza Maisha Fund,1242843041,3416268.14,363.8014,363.8014,356.5253,8/21/2018
Wekeza Maisha Fund,1263146088,3473085.59,363.6956,363.6956,356.4217,8/20/2018
Wekeza Maisha Fund,1261840923,3472260.07,363.4062,363.4062,356.1381,8/17/2018
Wekeza Maisha Fund,1261475815,3472260.07,363.3011,363.3011,356.0351,8/16/2018
Wekeza Maisha Fund,1261140683,3472260.07,363.2046,363.2046,355.9405,8/15/2018
Wekeza Maisha Fund,1260702824,3471984.59,363.1073,363.1073,355.8451,8/14/2018
Wekeza Maisha Fund,1272844936,3506423.63,363.0038,363.0038,355.7437,8/13/2018
Wekeza Maisha Fund,1271833696,3506423.63,362.7154,362.7154,355.461,8/10/2018
Wekeza Maisha Fund,1267622214,3506423.63,361.5143,361.5143,354.284,8/9/2018
Wekeza Maisha Fund,1266946374,3506423.63,361.3215,361.3215,354.0951,8/7/2018
Wekeza Maisha Fund,1266556739,3506280.54,361.2252,361.2252,354.0007,8/6/2018
Wekeza Maisha Fund,1262544645,3497964.39,360.937,360.937,353.7182,8/3/2018
Wekeza Maisha Fund,1261997166,3497382.23,360.8405,360.8405,353.6237,8/2/2018
Wekeza Maisha Fund,1261609649,3497243.62,360.744,360.744,353.5291,8/1/2018
Wekeza Maisha Fund,1261459531,3496827.55,360.6475,360.6475,353.4345,7/31/2018
Wekeza Maisha Fund,1260742967,3496711.87,360.551,360.551,353.34,7/30/2018
Wekeza Maisha Fund,1259732406,3496711.87,360.262,360.262,353.0568,7/27/2018
Wekeza Maisha Fund,1278022490,3548442.52,360.1643,360.1643,352.9611,7/26/2018
Wekeza Maisha Fund,1277281932,3547331.62,360.0684,360.0684,352.867,7/25/2018
Wekeza Maisha Fund,1276941457,3547331.62,359.9724,359.9724,352.7729,7/24/2018
Wekeza Maisha Fund,1276506047,3547067.65,359.8764,359.8764,352.6789,7/23/2018
Wekeza Maisha Fund,1275484656,3547067.65,359.5885,359.5885,352.3967,7/20/2018
Wekeza Maisha Fund,1275143788,3547067.65,359.4924,359.4924,352.3025,7/19/2018
Wekeza Maisha Fund,1274803334,3547067.65,359.3964,359.3964,352.2085,7/18/2018
Wekeza Maisha Fund,1274462846,3547067.65,359.3004,359.3004,352.1144,7/17/2018
Wekeza Maisha Fund,1273963335,3546622.22,359.2047,359.2047,352.0206,7/16/2018
Wekeza Maisha Fund,1272890621,3546482.91,358.9163,358.9163,351.738,7/13/2018
Wekeza Maisha Fund,1272450002,3546204.22,358.8203,358.8203,351.6439,7/12/2018
Wekeza Maisha Fund,1272107757,3546204.22,358.7238,358.7238,351.5493,7/11/2018
Wekeza Maisha Fund,1279092975,3566672.15,358.6236,358.6236,351.4512,7/10/2018
Wekeza Maisha Fund,1277711371,3563771.26,358.5279,358.5279,351.3573,7/9/2018
Wekeza Maisha Fund,1276804780,3563771.26,358.2735,358.2735,351.108,7/6/2018
Wekeza Maisha Fund,1276366087,3563491.9,358.1785,358.1785,351.0149,7/5/2018
Wekeza Maisha Fund,1275748072,3563016.85,358.0528,358.0528,350.8917,7/4/2018
Wekeza Maisha Fund,1275194821,3562417.6,357.9577,357.9577,350.7985,7/3/2018
Wekeza Maisha Fund,1274575752,3561635.18,357.8625,357.8625,350.7053,7/2/2018
Wekeza Maisha Fund,1273549246,3561509.3,357.5869,357.5869,350.4352,6/29/2018
Wekeza Maisha Fund,1272910238,3560670.12,357.4918,357.4918,350.3419,6/28/2018
Wekeza Maisha Fund,1272571286,3560670.12,357.3966,357.3966,350.2486,6/27/2018
Wekeza Maisha Fund,1272202053,3560670.12,357.2929,357.2929,350.147,6/26/2018
Wekeza Maisha Fund,1271863052,3560670.12,357.1977,357.1977,350.0537,6/25/2018
Wekeza Maisha Fund,1270826517,3560614.09,356.9122,356.9122,349.7739,6/22/2018
Wekeza Maisha Fund,1281959701,3592837.55,356.8098,356.8098,349.6736,6/21/2018
Wekeza Maisha Fund,1281519053,3592557.06,356.715,356.715,349.5807,6/20/2018
Wekeza Maisha Fund,1281178374,3592557.06,356.6202,356.6202,349.4878,6/19/2018
Wekeza Maisha Fund,1280817862,3592533.64,356.5222,356.5222,349.3917,6/18/2018
Wekeza Maisha Fund,1279450782,3592491.52,356.1458,356.1458,349.0229,6/14/2018
Wekeza Maisha Fund,1279062715,3592351.09,356.0517,356.0517,348.9307,6/13/2018
Wekeza Maisha Fund,1278724616,3592351.09,355.9576,355.9576,348.8384,6/12/2018
Wekeza Maisha Fund,1278363169,3592285.48,355.8635,355.8635,348.7462,6/11/2018
Wekeza Maisha Fund,1277332018,3592238.57,355.5811,355.5811,348.4694,6/8/2018
Wekeza Maisha Fund,1274994265,3586609.3,355.4874,355.4874,348.3776,6/7/2018
Wekeza Maisha Fund,1274656641,3586609.3,355.3932,355.3932,348.2854,6/6/2018
Wekeza Maisha Fund,1309322619,3685265.2,355.2859,355.2859,348.1801,6/5/2018
Wekeza Maisha Fund,1317910521,3710452.21,355.1887,355.1887,348.0849,6/4/2018
Wekeza Maisha Fund,1316513987,3709427.54,354.9103,354.9103,347.8121,6/1/2018
Wekeza Maisha Fund,1315258109,3709427.54,354.5717,354.5717,347.4803,5/31/2018
Wekeza Maisha Fund,1313950399,3706707.26,354.4791,354.4791,347.3896,5/30/2018
Wekeza Maisha Fund,1313398313,3706119.18,354.3864,354.3864,347.2987,5/29/2018
Wekeza Maisha Fund,1314526933,3710363.04,354.2853,354.2853,347.1996,5/28/2018
Wekeza Maisha Fund,1313296309,3709798.08,354.0075,354.0075,346.9273,5/25/2018
Wekeza Maisha Fund,1312552809,3708667.87,353.9149,353.9149,346.8366,5/24/2018
Wekeza Maisha Fund,1312108131,3708667.87,353.795,353.795,346.7191,5/23/2018
Wekeza Maisha Fund,1311637186,3708667.87,353.668,353.668,346.5947,5/22/2018
Wekeza Maisha Fund,1333632761,3772320.87,353.5311,353.5311,346.4605,5/21/2018
Wekeza Maisha Fund,1332146887,3772320.87,353.1372,353.1372,346.0745,5/18/2018
Wekeza Maisha Fund,1331651528,3772320.87,353.0059,353.0059,345.9458,5/17/2018
Wekeza Maisha Fund,1331156135,3772320.87,352.8746,352.8746,345.8171,5/16/2018
Wekeza Maisha Fund,1333814879,3781292.91,352.7404,352.7404,345.6856,5/15/2018
Wekeza Maisha Fund,1333187276,3780962.16,352.6053,352.6053,345.5532,5/14/2018
Wekeza Maisha Fund,1331654074,3780820.2,352.213,352.213,345.1688,5/11/2018
Wekeza Maisha Fund,1330760633,3779686.4,352.0823,352.0823,345.0406,5/10/2018
Wekeza Maisha Fund,1330332813,3779657.98,351.9717,351.9717,344.9323,5/9/2018
Wekeza Maisha Fund,1330064662,3779515.77,351.914,351.914,344.8758,5/8/2018
Wekeza Maisha Fund,1329556493,3779259.73,351.8034,351.8034,344.7674,5/7/2018
Wekeza Maisha Fund,1328469360,3778408.89,351.5949,351.5949,344.563,5/4/2018
Wekeza Maisha Fund,1327727944,3777236.01,351.5078,351.5078,344.4777,5/3/2018
Wekeza Maisha Fund,1327102511,3776391.28,351.4208,351.4208,344.3924,5/2/2018
Wekeza Maisha Fund,1325495169,3774081.98,351.21,351.21,344.1858,4/30/2018
Wekeza Maisha Fund,1335871861,3774081.98,353.9594,353.9594,346.8802,4/27/2018
Wekeza Maisha Fund,1334836317,3773236.45,353.7643,353.7643,346.689,4/25/2018
Wekeza Maisha Fund,1334147997,3772331.64,353.6667,353.6667,346.5933,4/24/2018
Wekeza Maisha Fund,1333964630,3772289.22,353.622,353.622,346.5496,4/23/2018
Wekeza Maisha Fund,1335204638,3777233.48,353.4875,353.4875,346.4177,4/20/2018
Wekeza Maisha Fund,1334836099,3777233.48,353.3899,353.3899,346.3221,4/19/2018
Wekeza Maisha Fund,1334030453,3776386.77,353.2558,353.2558,346.1907,4/18/2018
Wekeza Maisha Fund,1334326015,3776292.36,353.3429,353.3429,346.276,4/17/2018
Wekeza Maisha Fund,1404067253,3976040.63,353.132,353.132,346.0694,4/16/2018
Wekeza Maisha Fund,1402513156,3976040.63,352.7412,352.7412,345.6863,4/13/2018
Wekeza Maisha Fund,1401610975,3975050.21,352.6021,352.6021,345.55,4/12/2018
Wekeza Maisha Fund,1401084040,3975050.21,352.4695,352.4695,345.4201,4/11/2018
Wekeza Maisha Fund,1400448069,3974740.49,352.337,352.337,345.2902,4/10/2018
Wekeza Maisha Fund,1399921055,3974740.49,352.2044,352.2044,345.1603,4/9/2018
Wekeza Maisha Fund,1398341455,3973634.56,351.9049,351.9049,344.8668,4/6/2018
Wekeza Maisha Fund,1397114309,3971075.21,351.8227,351.8227,344.7862,4/5/2018
Wekeza Maisha Fund,1396351526,3969839.6,351.74,351.74,344.7052,4/4/2018
Wekeza Maisha Fund,1402784968,3989135.93,351.6513,351.6513,344.6183,4/3/2018
Wekeza Maisha Fund,1400023848,3988281.31,351.0344,351.0344,351.0344,3/29/2018
Wekeza Maisha Fund,1399666886,3988210.05,350.9511,350.9511,343.9321,3/28/2018
Wekeza Maisha Fund,1398734422,3987069.42,350.8177,350.8177,343.8013,3/27/2018
Wekeza Maisha Fund,1398202227,3987069.42,350.6842,350.6842,343.6705,3/26/2018
Wekeza Maisha Fund,1396605424,3987069.42,350.2837,350.2837,343.278,3/23/2018
Wekeza Maisha Fund,1395724083,3986071.98,350.1502,350.1502,343.1472,3/22/2018
Wekeza Maisha Fund,1395181682,3986043.39,350.0167,350.0167,343.0163,3/21/2018
Wekeza Maisha Fund,1394647586,3986043.39,349.8827,349.8827,342.885,3/20/2018
Wekeza Maisha Fund,1393718478,3984327.98,349.8001,349.8001,342.8041,3/19/2018
Wekeza Maisha Fund,1392527076,3984327.98,349.5011,349.5011,342.5111,3/16/2018
Wekeza Maisha Fund,1391793674,3983755.51,349.3672,349.3672,342.3799,3/15/2018
Wekeza Maisha Fund,1404401455,4021384.32,349.2333,349.2333,342.2487,3/14/2018
Wekeza Maisha Fund,1405224971,4024700.87,349.1502,349.1502,342.1672,3/13/2018
Wekeza Maisha Fund,1422441009,4075711.37,349.0044,349.0044,342.0243,3/12/2018
Wekeza Maisha Fund,1421184636,4074994.54,348.7574,348.7574,341.7823,3/9/2018
Wekeza Maisha Fund,1420849126,4074994.54,348.6751,348.6751,341.7016,3/8/2018
Wekeza Maisha Fund,1420206254,4074112.36,348.5928,348.5928,341.6209,3/7/2018
Wekeza Maisha Fund,1419371899,4073252.8,348.4615,348.4615,341.4923,3/6/2018
Wekeza Maisha Fund,1418756488,4072449.08,348.3792,348.3792,341.4116,3/5/2018
Wekeza Maisha Fund,1416969929,4071931.81,347.9847,347.9847,341.025,3/2/2018
Wekeza Maisha Fund,1416437415,4071931.81,347.8539,347.8539,340.8968,3/1/2018
Wekeza Maisha Fund,1415833855,4071744.85,347.7217,347.7217,340.7672,2/28/2018
Wekeza Maisha Fund,1415218263,4071514.7,347.5901,347.5901,340.6383,2/27/2018
Wekeza Maisha Fund,1414530591,4071098.9,347.4567,347.4567,340.5076,2/26/2018
Wekeza Maisha Fund,1422190005,4097591.95,347.0795,347.0795,340.1379,2/23/2018
Wekeza Maisha Fund,1421045471,4096416.5,346.8997,346.8997,339.9617,2/22/2018
Wekeza Maisha Fund,1420308199,4096416.5,346.7197,346.7197,339.7853,2/21/2018
Wekeza Maisha Fund,1419536376,4096316.94,346.5397,346.5397,339.6089,2/20/2018
Wekeza Maisha Fund,1419197267,4096316.94,346.4569,346.4569,339.5278,2/19/2018
Wekeza Maisha Fund,1425951405,4118770.7,346.208,346.208,339.2838,2/16/2018
Wekeza Maisha Fund,1425216640,4117617.56,346.1265,346.1265,339.204,2/15/2018
Wekeza Maisha Fund,1424980637,4117617.56,346.0692,346.0692,339.1478,2/14/2018
Wekeza Maisha Fund,1424183019,4115969.28,346.014,346.014,339.0937,2/13/2018
Wekeza Maisha Fund,1423646347,4115075.52,345.9587,345.9587,339.0396,2/12/2018
Wekeza Maisha Fund,1439893895,4164111.94,345.7865,345.7865,338.8708,2/9/2018
Wekeza Maisha Fund,1439063586,4162376.48,345.7312,345.7312,338.8166,2/8/2018
Wekeza Maisha Fund,1438525457,4161485.26,345.676,345.676,338.7625,2/7/2018
Wekeza Maisha Fund,1437496292,4159172.96,345.6207,345.6207,338.7083,2/6/2018
Wekeza Maisha Fund,1437384653,4159172.96,345.5939,345.5939,338.682,2/5/2018
Wekeza Maisha Fund,1436633201,4159172.96,345.4132,345.4132,338.5049,2/2/2018
Wekeza Maisha Fund,1497602715,4336462.62,345.3512,345.3512,338.4442,2/1/2018
Wekeza Maisha Fund,1497118101,4335772.37,345.2944,345.2944,338.3886,1/31/2018
Wekeza Maisha Fund,1496351983,4334271.31,345.2373,345.2373,338.3325,1/30/2018
Wekeza Maisha Fund,1469421730,4331912.68,339.2085,339.2085,332.4244,1/29/2018
Wekeza Maisha Fund,1468329696,4330898.13,339.0358,339.0358,332.2551,1/26/2018
Wekeza Maisha Fund,1468081976,4330898.13,338.9786,338.9786,332.1991,1/25/2018
Wekeza Maisha Fund,1493716600,4330898.13,344.8977,344.8977,337.9997,1/24/2018
Wekeza Maisha Fund,1496348316,4339248.76,344.8404,344.8404,337.9436,1/23/2018
Wekeza Maisha Fund,1496101876,4339248.76,344.7836,344.7836,337.8879,1/22/2018
Wekeza Maisha Fund,1495342454,4339190.73,344.6132,344.6132,337.7209,1/19/2018
Wekeza Maisha Fund,1494935009,4338714.3,344.5571,344.5571,337.666,1/18/2018
Wekeza Maisha Fund,3069676478,9830096.36,312.2733,312.2733,309.1506,1/17/2018
Wekeza Maisha Fund,1495536237,4338685.28,344.698,344.698,337.8041,1/17/2018
Wekeza Maisha Fund,1495025418,4337940.64,344.6394,344.6394,337.7466,1/16/2018
Wekeza Maisha Fund,1505277353,4368470.26,344.5777,344.5777,337.6861,1/15/2018
Wekeza Maisha Fund,1502577581,4364870.18,344.2434,344.2434,337.3585,1/11/2018
Wekeza Maisha Fund,1502213015,4364870.18,344.1598,344.1598,337.2766,1/10/2018
Wekeza Maisha Fund,1501747075,4364579.12,344.076,344.076,337.1945,1/9/2018
Wekeza Maisha Fund,1493847167,4342671.68,343.9927,343.9927,337.1128,1/8/2018
Wekeza Maisha Fund,1492565382,4342123.76,343.7409,343.7409,336.866,1/5/2018
Wekeza Maisha Fund,1492200906,4342123.76,343.6569,343.6569,336.7838,1/4/2018
Wekeza Maisha Fund,1491567405,4341340.62,343.573,343.573,336.7015,1/3/2018
Wekeza Maisha Fund,1490783860,4340120.72,343.489,343.489,336.6193,1/2/2018
Wekeza Maisha Fund,1488963015,4339065.8,343.1529,343.1529,336.2898,12/29/2017
Wekeza Maisha Fund,1487553650,4336019.73,343.0689,343.0689,336.2076,12/28/2017
Wekeza Maisha Fund,1487189199,4336019.73,342.9849,342.9849,336.1252,12/27/2017
Wekeza Maisha Fund,1485066484,4335143.99,342.5645,342.5645,335.7132,12/22/2017
Wekeza Maisha Fund,1493966390,4362219.37,342.4785,342.4785,335.6289,12/21/2017
Wekeza Maisha Fund,1493966390,4362219.37,342.4785,342.4785,335.6289,12/21/2017
Wekeza Maisha Fund,1493579335,4362158.04,342.3946,342.3946,335.5467,12/20/2017
Wekeza Maisha Fund,1493579335,4362158.04,342.3946,342.3946,335.5467,12/20/2017
Wekeza Maisha Fund,1493213253,4362158.04,342.3107,342.3107,335.4645,12/19/2017
Wekeza Maisha Fund,1493213253,4362158.04,342.3107,342.3107,335.4645,12/19/2017
Wekeza Maisha Fund,1491608615,4362158.04,341.9428,341.9428,335.104,12/18/2017
Wekeza Maisha Fund,1491608615,4362158.04,341.9428,341.9428,335.104,12/18/2017
Wekeza Maisha Fund,1504039342,4401949.73,341.6757,341.6757,334.8422,12/15/2017
Wekeza Maisha Fund,1504039342,4401949.73,341.6757,341.6757,334.8422,12/15/2017
Wekeza Maisha Fund,1503640116,4401888.25,341.5898,341.5898,334.758,12/14/2017
Wekeza Maisha Fund,1503640116,4401888.25,341.5898,341.5898,334.758,12/14/2017
Wekeza Maisha Fund,1503190862,4401680.34,341.5039,341.5039,334.6738,12/13/2017
Wekeza Maisha Fund,1503190862,4401680.34,341.5039,341.5039,334.6738,12/13/2017
Wekeza Maisha Fund,1502613245,4401097.33,341.4179,341.4179,334.5895,12/12/2017
Wekeza Maisha Fund,1502613245,4401097.33,341.4179,341.4179,334.5895,12/12/2017
Wekeza Maisha Fund,1502234588,4401097.33,341.3318,341.3318,334.5052,12/11/2017
Wekeza Maisha Fund,1502234588,4401097.33,341.3318,341.3318,334.5052,12/11/2017
Wekeza Maisha Fund,1501098461,4401097.33,341.0737,341.0737,334.2522,12/8/2017
Wekeza Maisha Fund,1501098461,4401097.33,341.0737,341.0737,334.2522,12/8/2017
Wekeza Maisha Fund,1500569661,4400657.17,340.9876,340.9876,334.1679,12/7/2017
Wekeza Maisha Fund,1500569661,4400657.17,340.9876,340.9876,334.1679,12/7/2017
Wekeza Maisha Fund,1500169621,4400595.56,340.9015,340.9015,334.0835,12/6/2017
Wekeza Maisha Fund,1499668696,4400302.13,340.8104,340.8104,333.9942,12/5/2017
Wekeza Maisha Fund,1499668696,4400302.13,340.8104,340.8104,333.9942,12/5/2017
Wekeza Maisha Fund,1598965481,4693613.35,340.6683,340.6683,333.855,12/4/2017
Wekeza Maisha Fund,1598965481,4693613.35,340.6683,340.6683,333.855,12/4/2017
Wekeza Maisha Fund,1596965402,4692361.46,340.333,340.333,333.5263,11/30/2017
Wekeza Maisha Fund,1596965402,4692361.46,340.333,340.333,333.5263,11/30/2017
Wekeza Maisha Fund,1596451226,4692005.76,340.2492,340.2492,333.4442,11/29/2017
Wekeza Maisha Fund,1596451226,4692005.76,340.2492,340.2492,333.4442,11/29/2017
Wekeza Maisha Fund,1595737739,4691065.04,340.1653,340.1653,333.362,11/28/2017
Wekeza Maisha Fund,1595737739,4691065.04,340.1653,340.1653,333.362,11/28/2017
Wekeza Maisha Fund,1595324433,4691006.23,340.0815,340.0815,333.2799,11/27/2017
Wekeza Maisha Fund,1595324433,4691006.23,340.0815,340.0815,333.2799,11/27/2017
Wekeza Maisha Fund,1594144370,4691006.23,339.8299,339.8299,333.0333,11/24/2017
Wekeza Maisha Fund,1594144370,4691006.23,339.8299,339.8299,333.0333,11/24/2017
Wekeza Maisha Fund,1593750962,4691006.23,339.7461,339.7461,332.9512,11/23/2017
Wekeza Maisha Fund,1593750962,4691006.23,339.7461,339.7461,332.9512,11/23/2017
Wekeza Maisha Fund,1593236526,4690649.85,339.6622,339.6622,332.869,11/22/2017
Wekeza Maisha Fund,1593236526,4690649.85,339.6622,339.6622,332.869,11/22/2017
Wekeza Maisha Fund,1592397056,4689336.29,339.5783,339.5783,332.7868,11/21/2017
Wekeza Maisha Fund,1592397056,4689336.29,339.5783,339.5783,332.7868,11/21/2017
Wekeza Maisha Fund,1591988861,4689292.11,339.4945,339.4945,332.7046,11/20/2017
Wekeza Maisha Fund,1591988861,4689292.11,339.4945,339.4945,332.7046,11/20/2017
Wekeza Maisha Fund,1590809111,4689292.11,339.2429,339.2429,332.4581,11/17/2017
Wekeza Maisha Fund,1590809111,4689292.11,339.2429,339.2429,332.4581,11/17/2017
Wekeza Maisha Fund,1590369817,4689156.45,339.159,339.159,332.3759,11/16/2017
Wekeza Maisha Fund,1590369817,4689156.45,339.159,339.159,332.3759,11/16/2017
Wekeza Maisha Fund,1582700166,4667692.37,339.0755,339.0755,332.294,11/15/2017
Wekeza Maisha Fund,1582700166,4667692.37,339.0755,339.0755,332.294,11/15/2017
Wekeza Maisha Fund,1582404329,4667692.37,339.0121,339.0121,332.2319,11/14/2017
Wekeza Maisha Fund,1582404329,4667692.37,339.0121,339.0121,332.2319,11/14/2017
Wekeza Maisha Fund,1581979474,4667692.37,338.9211,338.9211,332.1427,11/13/2017
Wekeza Maisha Fund,1581979474,4667692.37,338.9211,338.9211,332.1427,11/13/2017
Wekeza Maisha Fund,1622916100,4792440.37,338.6409,338.6409,331.868,11/10/2017
Wekeza Maisha Fund,1622916100,4792440.37,338.6409,338.6409,331.868,11/10/2017
Wekeza Maisha Fund,1622243335,4791701.93,338.5526,338.5526,331.7816,11/9/2017
Wekeza Maisha Fund,1622243335,4791701.93,338.5526,338.5526,331.7816,11/9/2017
Wekeza Maisha Fund,1625327286,4802062.74,338.4644,338.4644,331.6951,11/8/2017
Wekeza Maisha Fund,1625327286,4802062.74,338.4644,338.4644,331.6951,11/8/2017
Wekeza Maisha Fund,1624805242,4801770.09,338.3763,338.3763,331.6088,11/7/2017
Wekeza Maisha Fund,1624805242,4801770.09,338.3763,338.3763,331.6088,11/7/2017
Wekeza Maisha Fund,1624367606,4801725.74,338.2883,338.2883,331.5225,11/6/2017
Wekeza Maisha Fund,1624367606,4801725.74,338.2883,338.2883,331.5225,11/6/2017
Wekeza Maisha Fund,1622368962,4799568.52,338.0239,338.0239,331.2634,11/3/2017
Wekeza Maisha Fund,1622368962,4799568.52,338.0239,338.0239,331.2634,11/3/2017
Wekeza Maisha Fund,1621745738,4798916.27,337.94,337.94,331.1812,11/2/2017
Wekeza Maisha Fund,1621745738,4798916.27,337.94,337.94,331.1812,11/2/2017
Wekeza Maisha Fund,1621032721,4798057.61,337.8519,337.8519,331.0948,11/1/2017
Wekeza Maisha Fund,1621032721,4798057.61,337.8519,337.8519,331.0948,11/1/2017
Wekeza Maisha Fund,1620487337,4797655.39,337.7665,337.7665,331.0112,10/31/2017
Wekeza Maisha Fund,1620487337,4797655.39,337.7665,337.7665,331.0112,10/31/2017
Wekeza Maisha Fund,1619814924,4796838.03,337.6839,337.6839,330.9302,10/30/2017
Wekeza Maisha Fund,1619814924,4796838.03,337.6839,337.6839,330.9302,10/30/2017
Wekeza Maisha Fund,1735019125,5142121.94,337.4131,337.4131,330.6648,10/27/2017
Wekeza Maisha Fund,1735019125,5142121.94,337.4131,337.4131,330.6648,10/27/2017
Wekeza Maisha Fund,1734699708,5142033.02,337.3568,337.3568,330.6096,10/26/2017
Wekeza Maisha Fund,1734699708,5142033.02,337.3568,337.3568,330.6096,10/26/2017
Wekeza Maisha Fund,1733873386,5141947,337.2017,337.2017,330.4577,10/25/2017
Wekeza Maisha Fund,1733873386,5141947,337.2017,337.2017,330.4577,10/25/2017
Wekeza Maisha Fund,1733521453,5141932.01,337.1343,337.1343,330.3916,10/24/2017
Wekeza Maisha Fund,1733521453,5141932.01,337.1343,337.1343,330.3916,10/24/2017
Wekeza Maisha Fund,1733174553,5141932.01,337.0668,337.0668,330.3255,10/23/2017
Wekeza Maisha Fund,1733174553,5141932.01,337.0668,337.0668,330.3255,10/23/2017
Wekeza Maisha Fund,1732133708,5141932.01,336.8644,336.8644,330.1271,10/20/2017
Wekeza Maisha Fund,1732133708,5141932.01,336.8644,336.8644,330.1271,10/20/2017
Wekeza Maisha Fund,1731835954,5141932.01,336.8065,336.8065,330.0703,10/19/2017
Wekeza Maisha Fund,1731835954,5141932.01,336.8065,336.8065,330.0703,10/19/2017
Wekeza Maisha Fund,1731508145,5141842.89,336.7486,336.7486,330.0136,10/18/2017
Wekeza Maisha Fund,1731508145,5141842.89,336.7486,336.7486,330.0136,10/18/2017
Wekeza Maisha Fund,1731208100,5141842.89,336.6902,336.6902,329.9564,10/17/2017
Wekeza Maisha Fund,1731208100,5141842.89,336.6902,336.6902,329.9564,10/17/2017
Wekeza Maisha Fund,1730708035,5141247.16,336.6319,336.6319,329.8993,10/16/2017
Wekeza Maisha Fund,1730708035,5141247.16,336.6319,336.6319,329.8993,10/16/2017
Wekeza Maisha Fund,1729757668,5141098.55,336.4568,336.4568,329.7277,10/13/2017
Wekeza Maisha Fund,1729757668,5141098.55,336.4568,336.4568,329.7277,10/13/2017
Wekeza Maisha Fund,1729447895,5141098.55,336.3966,336.3966,329.6686,10/12/2017
Wekeza Maisha Fund,1729447895,5141098.55,336.3966,336.3966,329.6686,10/12/2017
Wekeza Maisha Fund,1769622390,5271099.88,335.7217,335.7217,329.0072,10/11/2017
Wekeza Maisha Fund,1769622390,5271099.88,335.7217,335.7217,329.0072,10/11/2017
Wekeza Maisha Fund,1769256995,5270925.96,335.6634,335.6634,328.9501,10/10/2017
