Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Watoto Fund,3251069120,9894917.54,328.5595,328.5595,325.2739,5/8/2018
Watoto Fund,3249394890,9891779.13,328.4945,328.4945,325.2095,5/7/2018
Watoto Fund,3243342636,9891596.07,327.8887,327.8887,324.6098,5/4/2018
Watoto Fund,3241546556,9888057.32,327.8244,327.8244,324.5462,5/3/2018
Watoto Fund,3241279360,9891717.78,327.6761,327.6761,324.3993,5/2/2018
Watoto Fund,3238409169,9886108.27,327.5717,327.5717,324.296,4/30/2018
Watoto Fund,3248544696,9885834.34,328.606,328.606,325.32,4/27/2018
Watoto Fund,3239435464,9876441.81,327.9962,327.9962,324.7162,4/25/2018
Watoto Fund,3236078045,9862599.52,328.1161,328.1161,324.835,4/24/2018
Watoto Fund,3208994226,9844063.25,325.9827,325.9827,322.7229,4/23/2018
Watoto Fund,3205774507,9843065.33,325.6886,325.6886,322.4317,4/20/2018
Watoto Fund,3205126003,9843014.95,325.6244,325.6244,322.3682,4/19/2018
Watoto Fund,3203139177,9838852.88,325.5602,325.5602,322.3046,4/18/2018
Watoto Fund,3207104176,9852998.65,325.4952,325.4952,322.2403,4/17/2018
Watoto Fund,3206092962,9851830.97,325.4312,325.4312,322.1769,4/16/2018
Watoto Fund,3203844178,9850739.4,325.239,325.239,321.9866,4/13/2018
Watoto Fund,3203050572,9850231.85,325.1751,325.1751,321.9234,4/12/2018
Watoto Fund,3201957446,9848663.17,325.1159,325.1159,321.8648,4/11/2018
Watoto Fund,3201070247,9847727.89,325.0567,325.0567,321.8062,4/10/2018
Watoto Fund,3186667744,9805178.02,324.9985,324.9985,321.7485,4/9/2018
Watoto Fund,3179465978,9788391.37,324.8201,324.8201,321.5719,4/6/2018
Watoto Fund,3177722325,9784819.37,324.7604,324.7604,321.5128,4/5/2018
Watoto Fund,3170519074,9778379.15,324.2377,324.2377,320.9953,4/4/2018
Watoto Fund,3169118576,9775676.69,324.1841,324.1841,320.9422,4/3/2018
Watoto Fund,3163967388,9769360.98,323.8664,323.8664,320.6277,3/29/2018
Watoto Fund,3101192917,9766353.44,317.5385,317.5385,314.3631,3/28/2018
Watoto Fund,3098384137,9759473.72,317.4745,317.4745,314.2998,3/27/2018
Watoto Fund,3097109891,9757425.9,317.4105,317.4105,314.2364,3/26/2018
Watoto Fund,3096992043,9762958.39,317.2186,317.2186,314.0464,3/23/2018
Watoto Fund,3095864504,9761370.46,317.1547,317.1547,313.9832,3/22/2018
Watoto Fund,3095030349,9760708.15,317.0908,317.0908,313.9199,3/21/2018
Watoto Fund,3094246171,9760203.34,317.0268,317.0268,313.8565,3/20/2018
Watoto Fund,3093198820,9758868.17,316.9629,316.9629,313.7932,3/19/2018
Watoto Fund,3091273171,9758710.33,316.7707,316.7707,313.603,3/16/2018
Watoto Fund,3090578278,9758489.29,316.7066,316.7066,313.5396,3/15/2018
Watoto Fund,3090576243,9761617.69,316.6049,316.6049,313.4389,3/14/2018
Watoto Fund,3089678659,9760382.34,316.553,316.553,313.3875,3/13/2018
Watoto Fund,3088020014,9756742.5,316.5011,316.5011,313.3361,3/12/2018
Watoto Fund,3086157585,9755661.36,316.3453,316.3453,313.1818,3/9/2018
Watoto Fund,3084008175,9750458.07,316.2937,316.2937,313.1307,3/8/2018
Watoto Fund,3083479970,9750378.79,316.2421,316.2421,313.0796,3/7/2018
Watoto Fund,3069505432,9750676.36,314.7992,314.7992,311.6512,3/6/2018
Watoto Fund,3068382414,9748706.49,314.7476,314.7476,311.6002,3/5/2018
Watoto Fund,3066680078,9748086.64,314.593,314.593,311.4471,3/2/2018
Watoto Fund,3066967829,9747419.22,314.6441,314.6441,311.4976,3/1/2018
Watoto Fund,3066342595,9746981.76,314.5941,314.5941,311.4481,2/28/2018
Watoto Fund,3064759759,9743500.53,314.544,314.544,311.3986,2/27/2018
Watoto Fund,3063690765,9741656.28,314.4938,314.4938,311.3489,2/26/2018
Watoto Fund,3061783405,9740256.25,314.3432,314.3432,311.1998,2/23/2018
Watoto Fund,3061419794,9740655.79,314.293,314.293,311.1501,2/22/2018
Watoto Fund,3066426430,9758529.01,314.2304,314.2304,311.0881,2/21/2018
Watoto Fund,3065774569,9758385.66,314.1682,314.1682,311.0265,2/20/2018
Watoto Fund,3064447248,9756093.39,314.106,314.106,310.9649,2/19/2018
Watoto Fund,3062454540,9755564.56,313.9187,313.9187,310.7796,2/16/2018
Watoto Fund,3061600564,9754784.12,313.8563,313.8563,310.7177,2/15/2018
Watoto Fund,3064792346,9754720.34,314.1856,314.1856,311.0437,2/14/2018
Watoto Fund,3071741918,9775445.42,314.2304,314.2304,311.0881,2/13/2018
Watoto Fund,3064062824,9770598.49,313.6003,313.6003,310.4643,2/12/2018
Watoto Fund,3061333675,9767248.62,313.4285,313.4285,310.2942,2/9/2018
Watoto Fund,3060623832,9766773.26,313.371,313.371,310.2373,2/8/2018
Watoto Fund,3066602942,9765945.03,314.0099,314.0099,310.8698,2/7/2018
