Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Umoja Fund,2.08425E+11,400485492.7,520.4313,520.4313,515.2269,8/28/2017
Umoja Fund,2.08425E+11,400485492.7,520.4313,520.4313,515.2269,8/28/2017
Umoja Fund,2.0837E+11,400630132.1,520.1045,520.1045,514.9034,8/25/2017
Umoja Fund,2.0837E+11,400630132.1,520.1045,520.1045,514.9034,8/25/2017
Umoja Fund,2.08325E+11,400627346.2,519.9957,519.9957,514.7958,8/24/2017
Umoja Fund,2.08325E+11,400627346.2,519.9957,519.9957,514.7958,8/24/2017
Umoja Fund,2.08273E+11,400611974.8,519.8875,519.8875,514.6886,8/23/2017
Umoja Fund,2.08273E+11,400611974.8,519.8875,519.8875,514.6886,8/23/2017
Umoja Fund,2.0727E+11,400866028.5,517.0568,517.0568,511.8862,8/18/2017
Umoja Fund,2.0727E+11,400866028.5,517.0568,517.0568,511.8862,8/18/2017
Umoja Fund,2.07228E+11,400866703.5,516.9493,516.9493,511.7798,8/17/2017
Umoja Fund,2.07228E+11,400866703.5,516.9493,516.9493,511.7798,8/17/2017
Umoja Fund,2.06518E+11,400973510.1,515.0405,515.0405,509.8901,8/16/2017
Umoja Fund,2.06518E+11,400973510.1,515.0405,515.0405,509.8901,8/16/2017
Umoja Fund,2.07409E+11,401363645,516.7611,516.7611,511.5935,8/15/2017
Umoja Fund,2.07409E+11,401363645,516.7611,516.7611,511.5935,8/15/2017
Umoja Fund,2.06411E+11,401313260.4,514.3394,514.3394,509.196,8/14/2017
Umoja Fund,2.06411E+11,401313260.4,514.3394,514.3394,509.196,8/14/2017
Umoja Fund,2.06274E+11,401303527.9,514.0105,514.0105,508.8704,8/11/2017
Umoja Fund,2.06274E+11,401303527.9,514.0105,514.0105,508.8704,8/11/2017
Umoja Fund,2.06224E+11,401291633.9,513.9008,513.9008,508.7617,8/10/2017
Umoja Fund,2.06224E+11,401291633.9,513.9008,513.9008,508.7617,8/10/2017
Umoja Fund,2.04598E+11,401184022.8,509.9861,509.9861,504.8862,8/9/2017
Umoja Fund,2.04598E+11,401184022.8,509.9861,509.9861,504.8862,8/9/2017
Umoja Fund,2.04503E+11,401170584.4,509.7666,509.7666,504.6689,8/7/2017
Umoja Fund,2.04503E+11,401170584.4,509.7666,509.7666,504.6689,8/7/2017
Umoja Fund,2.05965E+11,401254932.7,513.3019,513.3019,508.1689,8/4/2017
Umoja Fund,2.05965E+11,401254932.7,513.3019,513.3019,508.1689,8/4/2017
Umoja Fund,2.05914E+11,401241260.8,513.1925,513.1925,508.0606,8/3/2017
Umoja Fund,2.05914E+11,401241260.8,513.1925,513.1925,508.0606,8/3/2017
Umoja Fund,2.05862E+11,401228602.8,513.0779,513.0779,507.9471,8/2/2017
Umoja Fund,2.05862E+11,401228602.8,513.0779,513.0779,507.9471,8/2/2017
Umoja Fund,2.05862E+11,401314831.4,512.9684,512.9684,507.8388,8/1/2017
Umoja Fund,2.05862E+11,401314831.4,512.9684,512.9684,507.8388,8/1/2017
Umoja Fund,2.05794E+11,401268951.4,512.8592,512.8592,507.7306,7/31/2017
Umoja Fund,2.05794E+11,401268951.4,512.8592,512.8592,507.7306,7/31/2017
Umoja Fund,2.0566E+11,401263498.3,512.5314,512.5314,507.4061,7/28/2017
Umoja Fund,2.0566E+11,401263498.3,512.5314,512.5314,507.4061,7/28/2017
Umoja Fund,2.05994E+11,401610112.9,512.9212,512.9212,507.792,7/27/2017
Umoja Fund,2.05994E+11,401610112.9,512.9212,512.9212,507.792,7/27/2017
Umoja Fund,2.05946E+11,401602221.2,512.8121,512.8121,507.684,7/26/2017
Umoja Fund,2.05946E+11,401602221.2,512.8121,512.8121,507.684,7/26/2017
Umoja Fund,2.05898E+11,401594087.4,512.701,512.701,507.574,7/25/2017
Umoja Fund,2.05898E+11,401594087.4,512.701,512.701,507.574,7/25/2017
Umoja Fund,2.06006E+11,401912217.4,512.5638,512.5638,507.4381,7/24/2017
Umoja Fund,2.06006E+11,401912217.4,512.5638,512.5638,507.4381,7/24/2017
Umoja Fund,2.05869E+11,401902588.2,512.237,512.237,507.1146,7/21/2017
Umoja Fund,2.05869E+11,401902588.2,512.237,512.237,507.1146,7/21/2017
Umoja Fund,2.05829E+11,401900257,512.1407,512.1407,507.0193,7/20/2017
Umoja Fund,2.05829E+11,401900257,512.1407,512.1407,507.0193,7/20/2017
Umoja Fund,2.0596E+11,402113039.5,512.1386,512.1386,507.0172,7/19/2017
Umoja Fund,2.0596E+11,402113039.5,512.1386,512.1386,507.0172,7/19/2017
Umoja Fund,2.05911E+11,402101841.4,512.0857,512.0857,506.9648,7/18/2017
Umoja Fund,2.05911E+11,402101841.4,512.0857,512.0857,506.9648,7/18/2017
Umoja Fund,2.05864E+11,402095637.6,511.9771,511.9771,506.8573,7/17/2017
Umoja Fund,2.05864E+11,402095637.6,511.9771,511.9771,506.8573,7/17/2017
Umoja Fund,2.05723E+11,402075274,511.6541,511.6541,506.5375,7/14/2017
Umoja Fund,2.05723E+11,402075274,511.6541,511.6541,506.5375,7/14/2017
Umoja Fund,2.04912E+11,402276079.5,509.3805,509.3805,504.2867,7/13/2017
Umoja Fund,2.04865E+11,402270372.1,509.2718,509.2718,504.1791,7/12/2017
Umoja Fund,2.04865E+11,402270372.1,509.2718,509.2718,504.1791,7/12/2017
Umoja Fund,2.04915E+11,402455157.3,509.1629,509.1629,504.0713,7/11/2017
Umoja Fund,2.04915E+11,402455157.3,509.1629,509.1629,504.0713,7/11/2017
Umoja Fund,2.04836E+11,402406840.3,509.0265,509.0265,503.9362,7/10/2017
Umoja Fund,2.04836E+11,402406840.3,509.0265,509.0265,503.9362,7/10/2017
Umoja Fund,2.04641E+11,402369449.6,508.5907,508.5907,503.5048,7/6/2017
Umoja Fund,2.04641E+11,402369449.6,508.5907,508.5907,503.5048,7/6/2017
Umoja Fund,2.04595E+11,402363756.2,508.4818,508.4818,503.3969,7/5/2017
Umoja Fund,2.04595E+11,402363756.2,508.4818,508.4818,503.3969,7/5/2017
Umoja Fund,2.04609E+11,402478598,508.3735,508.3735,503.2898,7/4/2017
Umoja Fund,2.04609E+11,402478598,508.3735,508.3735,503.2898,7/4/2017
Umoja Fund,2.05736E+11,402466435.6,511.189,511.189,506.0771,7/3/2017
Umoja Fund,2.05736E+11,402466435.6,511.189,511.189,506.0771,7/3/2017
Umoja Fund,2.05586E+11,402450696.5,510.8353,510.8353,505.727,6/30/2017
Umoja Fund,2.05538E+11,402443187.5,510.7262,510.7262,505.6189,6/29/2017
Umoja Fund,2.05538E+11,402443187.5,510.7262,510.7262,505.6189,6/29/2017
Umoja Fund,2.05622E+11,403142620,510.0467,510.0467,504.9462,6/28/2017
Umoja Fund,2.05622E+11,403142620,510.0467,510.0467,504.9462,6/28/2017
Umoja Fund,2.05418E+11,403173784.7,509.5019,509.5019,504.4068,6/23/2017
Umoja Fund,2.05418E+11,403173784.7,509.5019,509.5019,504.4068,6/23/2017
Umoja Fund,2.02198E+11,403170295.2,501.5209,501.5209,496.5057,6/22/2017
Umoja Fund,2.02198E+11,403170295.2,501.5209,501.5209,496.5057,6/22/2017
Umoja Fund,2.02137E+11,403159692.6,501.3807,501.3807,496.3669,6/21/2017
Umoja Fund,2.02137E+11,403159692.6,501.3807,501.3807,496.3669,6/21/2017
Umoja Fund,2.02172E+11,403154040.8,501.4766,501.4766,496.4619,6/20/2017
Umoja Fund,2.02172E+11,403154040.8,501.4766,501.4766,496.4619,6/20/2017
Umoja Fund,2.02258E+11,403348767.9,501.4478,501.4478,496.4334,6/19/2017
Umoja Fund,2.02258E+11,403348767.9,501.4478,501.4478,496.4334,6/19/2017
Umoja Fund,2.0208E+11,403346549.5,501.0087,501.0087,495.9986,6/16/2017
Umoja Fund,2.0208E+11,403346549.5,501.0087,501.0087,495.9986,6/16/2017
Umoja Fund,2.02026E+11,403344620.3,500.8763,500.8763,495.8676,6/15/2017
Umoja Fund,2.02026E+11,403344620.3,500.8763,500.8763,495.8676,6/15/2017
Umoja Fund,1.98188E+11,403570757.8,491.0862,491.0862,486.1753,6/14/2017
Umoja Fund,1.98188E+11,403570757.8,491.0862,491.0862,486.1753,6/14/2017
Umoja Fund,1.98127E+11,403538812.7,490.9739,490.9739,486.0641,6/13/2017
Umoja Fund,1.98127E+11,403538812.7,490.9739,490.9739,486.0641,6/13/2017
Umoja Fund,1.98073E+11,403520978.4,490.8606,490.8606,485.952,6/12/2017
Umoja Fund,1.98073E+11,403520978.4,490.8606,490.8606,485.952,6/12/2017
Umoja Fund,1.9832E+11,404213094,490.6322,490.6322,485.7259,6/9/2017
Umoja Fund,1.9832E+11,404213094,490.6322,490.6322,485.7259,6/9/2017
Umoja Fund,1.98297E+11,404208081.1,490.5825,490.5825,485.6767,6/8/2017
Umoja Fund,1.98297E+11,404208081.1,490.5825,490.5825,485.6767,6/8/2017
Umoja Fund,1.9854E+11,404206490.9,491.1848,491.1848,486.2729,6/7/2017
Umoja Fund,1.9854E+11,404206490.9,491.1848,491.1848,486.2729,6/7/2017
Umoja Fund,1.98556E+11,404331122.9,491.0724,491.0724,486.1617,6/6/2017
Umoja Fund,1.98556E+11,404331122.9,491.0724,491.0724,486.1617,6/6/2017
Umoja Fund,1.98507E+11,404323676.4,490.9603,490.9603,486.0507,6/5/2017
Umoja Fund,1.98507E+11,404323676.4,490.9603,490.9603,486.0507,6/5/2017
Umoja Fund,1.98364E+11,404310456,490.6222,490.6222,485.716,6/2/2017
Umoja Fund,1.98364E+11,404310456,490.6222,490.6222,485.716,6/2/2017
Umoja Fund,1.98396E+11,404470701.4,490.5087,490.5087,485.6036,6/1/2017
Umoja Fund,1.98396E+11,404470701.4,490.5087,490.5087,485.6036,6/1/2017
Umoja Fund,1.98347E+11,404462288.9,490.3971,490.3971,485.4932,5/31/2017
Umoja Fund,1.98347E+11,404462288.9,490.3971,490.3971,485.4932,5/31/2017
Umoja Fund,1.98285E+11,404472930,490.2314,490.2314,485.3291,5/30/2017
Umoja Fund,1.98285E+11,404472930,490.2314,490.2314,485.3291,5/30/2017
Umoja Fund,1.96816E+11,404685061.2,486.343,486.343,481.4796,5/29/2017
Umoja Fund,1.96816E+11,404685061.2,486.343,486.343,481.4796,5/29/2017
Umoja Fund,1.96677E+11,404682370.8,486.0027,486.0027,481.1427,5/26/2017
Umoja Fund,1.96677E+11,404682370.8,486.0027,486.0027,481.1427,5/26/2017
Umoja Fund,1.96652E+11,404680142.8,485.9446,485.9446,481.0851,5/25/2017
Umoja Fund,1.96652E+11,404680142.8,485.9446,485.9446,481.0851,5/25/2017
Umoja Fund,1.96795E+11,405067245.5,485.8318,485.8318,480.9735,5/24/2017
Umoja Fund,1.96795E+11,405067245.5,485.8318,485.8318,480.9735,5/24/2017
Umoja Fund,1.96743E+11,405054986.1,485.7184,485.7184,480.8612,5/23/2017
Umoja Fund,1.96743E+11,405054986.1,485.7184,485.7184,480.8612,5/23/2017
Umoja Fund,1.96692E+11,405046023.8,485.605,485.605,480.7489,5/22/2017
Umoja Fund,1.96692E+11,405046023.8,485.605,485.605,480.7489,5/22/2017
Umoja Fund,1.96595E+11,405197728.4,485.1834,485.1834,480.3316,5/19/2017
Umoja Fund,1.96595E+11,405197728.4,485.1834,485.1834,480.3316,5/19/2017
Umoja Fund,1.98093E+11,405197893.9,488.8799,488.8799,483.9911,5/18/2017
Umoja Fund,1.98093E+11,405197893.9,488.8799,488.8799,483.9911,5/18/2017
Umoja Fund,1.98055E+11,405213317.5,488.767,488.767,483.8793,5/17/2017
Umoja Fund,1.98055E+11,405213317.5,488.767,488.767,483.8793,5/17/2017
Umoja Fund,1.98093E+11,405383595,488.6553,488.6553,483.7687,5/16/2017
Umoja Fund,1.98093E+11,405383595,488.6553,488.6553,483.7687,5/16/2017
Umoja Fund,1.98038E+11,405367824.7,488.5394,488.5394,483.654,5/15/2017
Umoja Fund,1.98038E+11,405367824.7,488.5394,488.5394,483.654,5/15/2017
Umoja Fund,1.97887E+11,405346397.7,488.192,488.192,483.3101,5/12/2017
Umoja Fund,1.97887E+11,405346397.7,488.192,488.192,483.3101,5/12/2017
Umoja Fund,1.97989E+11,405687143.7,488.0325,488.0325,483.1522,5/11/2017
Umoja Fund,1.97989E+11,405687143.7,488.0325,488.0325,483.1522,5/11/2017
Umoja Fund,1.97939E+11,405683477.6,487.9145,487.9145,483.0353,5/10/2017
Umoja Fund,1.97939E+11,405683477.6,487.9145,487.9145,483.0353,5/10/2017
Umoja Fund,1.97867E+11,405657567.8,487.7689,487.7689,482.8912,5/9/2017
Umoja Fund,1.97867E+11,405657567.8,487.7689,487.7689,482.8912,5/9/2017
Umoja Fund,1.99562E+11,406096439.8,491.4156,491.4156,486.5015,5/8/2017
Umoja Fund,1.99562E+11,406096439.8,491.4156,491.4156,486.5015,5/8/2017
Umoja Fund,1.99416E+11,406070242.9,491.0885,491.0885,486.1776,5/5/2017
Umoja Fund,1.99416E+11,406070242.9,491.0885,491.0885,486.1776,5/5/2017
Umoja Fund,1.99369E+11,406059201.8,490.9839,490.9839,486.0741,5/4/2017
Umoja Fund,1.99369E+11,406059201.8,490.9839,490.9839,486.0741,5/4/2017
Umoja Fund,1.99326E+11,406069534.6,490.8659,490.8659,485.9572,5/3/2017
Umoja Fund,1.99326E+11,406069534.6,490.8659,490.8659,485.9572,5/3/2017
Umoja Fund,1.99515E+11,406505821.7,490.804,490.804,485.8959,5/2/2017
Umoja Fund,1.99515E+11,406505821.7,490.804,490.804,485.8959,5/2/2017
Umoja Fund,1.98697E+11,406471547.9,488.8333,488.8333,483.9449,4/28/2017
Umoja Fund,2.0078E+11,406457127.6,493.9758,493.9758,489.0361,4/27/2017
Umoja Fund,2.0078E+11,406457127.6,493.9758,493.9758,489.0361,4/27/2017
Umoja Fund,2.00606E+11,406463696.1,493.5395,493.5395,488.6041,4/25/2017
Umoja Fund,2.00606E+11,406463696.1,493.5395,493.5395,488.6041,4/25/2017
Umoja Fund,2.00721E+11,406790582.8,493.4251,493.4251,488.4908,4/24/2017
Umoja Fund,2.00721E+11,406790582.8,493.4251,493.4251,488.4908,4/24/2017
Umoja Fund,2.00563E+11,406786952.2,493.0427,493.0427,488.1122,4/21/2017
Umoja Fund,2.00563E+11,406786952.2,493.0427,493.0427,488.1122,4/21/2017
Umoja Fund,2.0051E+11,406776987.2,492.9236,492.9236,487.9943,4/20/2017
Umoja Fund,2.0051E+11,406776987.2,492.9236,492.9236,487.9943,4/20/2017
Umoja Fund,2.00782E+11,407429575.4,492.8011,492.8011,487.8731,4/19/2017
Umoja Fund,2.00782E+11,407429575.4,492.8011,492.8011,487.8731,4/19/2017
Umoja Fund,2.00738E+11,407441871.1,492.6799,492.6799,487.7531,4/18/2017
Umoja Fund,2.00738E+11,407441871.1,492.6799,492.6799,487.7531,4/18/2017
Umoja Fund,2.00488E+11,407438091.1,492.071,492.071,487.1503,4/13/2017
Umoja Fund,2.00488E+11,407438091.1,492.071,492.071,487.1503,4/13/2017
Umoja Fund,2.01181E+11,408997125,491.888,491.888,486.9692,4/12/2017
Umoja Fund,2.01181E+11,408997125,491.888,491.888,486.9692,4/12/2017
Umoja Fund,2.01127E+11,408987567.6,491.7663,491.7663,486.8486,4/11/2017
Umoja Fund,2.01127E+11,408987567.6,491.7663,491.7663,486.8486,4/11/2017
Umoja Fund,2.01072E+11,408978469.6,491.6451,491.6451,486.7286,4/10/2017
Umoja Fund,2.01072E+11,408978469.6,491.6451,491.6451,486.7286,4/10/2017
Umoja Fund,2.00878E+11,408989862.8,491.1559,491.1559,486.2443,4/6/2017
Umoja Fund,2.00878E+11,408989862.8,491.1559,491.1559,486.2443,4/6/2017
Umoja Fund,2.01038E+11,409415397.2,491.0361,491.0361,486.1258,4/5/2017
Umoja Fund,2.01038E+11,409415397.2,491.0361,491.0361,486.1258,4/5/2017
Umoja Fund,2.00979E+11,409398358.6,490.9142,490.9142,486.005,4/4/2017
Umoja Fund,2.00979E+11,409398358.6,490.9142,490.9142,486.005,4/4/2017
Umoja Fund,2.00927E+11,409392587.9,490.7923,490.7923,485.8844,4/3/2017
Umoja Fund,2.00927E+11,409392587.9,490.7923,490.7923,485.8844,4/3/2017
Umoja Fund,2.00967E+11,409786653.3,490.4174,490.4174,485.5132,3/31/2017
Umoja Fund,2.00967E+11,409786653.3,490.4174,490.4174,485.5132,3/31/2017
Umoja Fund,2.00914E+11,409781020.5,490.2954,490.2954,485.3924,3/30/2017
Umoja Fund,2.00914E+11,409781020.5,490.2954,490.2954,485.3924,3/30/2017
Umoja Fund,2.0081E+11,409769050,490.0562,490.0562,485.1557,3/29/2017
Umoja Fund,2.0081E+11,409769050,490.0562,490.0562,485.1557,3/29/2017
Umoja Fund,2.01318E+11,410908326.5,489.9335,489.9335,485.0341,3/28/2017
Umoja Fund,2.01318E+11,410908326.5,489.9335,489.9335,485.0341,3/28/2017
Umoja Fund,2.0122E+11,410809885,489.813,489.813,484.9148,3/27/2017
Umoja Fund,2.0122E+11,410809885,489.813,489.813,484.9148,3/27/2017
Umoja Fund,2.01094E+11,410854411.4,489.4526,489.4526,484.5581,3/24/2017
Umoja Fund,2.01094E+11,410854411.4,489.4526,489.4526,484.5581,3/24/2017
Umoja Fund,2.01041E+11,410846409,489.3329,489.3329,484.4395,3/23/2017
Umoja Fund,2.01041E+11,410846409,489.3329,489.3329,484.4395,3/23/2017
Umoja Fund,2.00983E+11,410828751.3,489.2126,489.2126,484.3205,3/22/2017
Umoja Fund,2.01453E+11,411891872.7,489.0919,489.0919,484.201,3/21/2017
Umoja Fund,2.01399E+11,411883156.9,488.9717,488.9717,484.082,3/20/2017
Umoja Fund,2.01229E+11,411877536.1,488.5654,488.5654,483.6798,3/17/2017
Umoja Fund,2.01546E+11,412711634.2,488.4567,488.4567,483.5721,3/16/2017
Umoja Fund,2.01546E+11,412711634.2,488.3458,488.3458,483.4623,3/15/2017
Umoja Fund,2.01498E+11,412706143.5,488.2372,488.2372,483.3548,3/14/2017
Umoja Fund,2.01444E+11,412685478.9,488.1286,488.1286,483.2473,3/13/2017
Umoja Fund,1.99756E+11,413199961.7,483.4356,483.4356,478.6013,3/10/2017
Umoja Fund,1.99742E+11,413265530.7,483.3269,483.3269,478.4937,3/9/2017
Umoja Fund,1.99691E+11,413251901.3,483.2175,483.2175,478.3853,3/8/2017
Umoja Fund,2.00035E+11,414058431.8,483.1071,483.1071,478.276,3/7/2017
Umoja Fund,1.99957E+11,414001350.9,482.9852,482.9852,478.1553,3/6/2017
Umoja Fund,1.99806E+11,413978731.8,482.6471,482.6471,477.8206,3/3/2017
Umoja Fund,1.99729E+11,413916826.6,482.5353,482.5353,477.7099,3/2/2017
Umoja Fund,1.99729E+11,414503735,482.4176,482.4176,477.5934,3/1/2017
Umoja Fund,1.9991E+11,414486460.2,482.3087,482.3087,477.4856,2/28/2017
Umoja Fund,1.99861E+11,414476574.3,482.2013,482.2013,477.3792,2/27/2017
Umoja Fund,1.99726E+11,414462496.9,481.8923,481.8923,477.0733,2/24/2017
Umoja Fund,1.96726E+11,414806079.8,474.2598,474.2598,469.5172,2/23/2017
Umoja Fund,1.96654E+11,414750995.6,474.1505,474.1505,469.409,2/22/2017
Umoja Fund,1.9676E+11,415073292.3,474.0413,474.0413,469.3008,2/21/2017
Umoja Fund,1.94109E+11,415073292.3,467.6494,467.6494,462.9729,2/20/2017
Umoja Fund,1.93967E+11,415061897.6,467.3198,467.3198,462.6466,2/17/2017
Umoja Fund,1.93909E+11,415034861.2,467.2107,467.2107,462.5386,2/16/2017
Umoja Fund,1.94407E+11,416188257.3,467.1142,467.1142,462.4431,2/15/2017
Umoja Fund,1.94356E+11,416178867.2,467.0022,467.0022,462.3322,2/14/2017
Umoja Fund,1.98173E+11,424262523.1,467.0998,467.0998,462.4288,2/13/2017
Umoja Fund,1.98464E+11,425185031.4,466.7718,466.7718,462.1041,2/10/2017
Umoja Fund,1.98399E+11,425144029,466.6624,466.6624,461.9958,2/9/2017
Umoja Fund,1.98344E+11,425126737.6,466.5522,466.5522,461.8867,2/8/2017
Umoja Fund,1.98552E+11,425665660.7,466.4517,466.4517,461.7871,2/7/2017
Umoja Fund,1.98496E+11,425644841.2,466.3421,466.3421,461.6786,2/6/2017
Umoja Fund,1.98354E+11,425640496,466.0125,466.0125,461.3524,2/3/2017
Umoja Fund,2.03641E+11,425618607,478.4586,478.4586,473.674,2/2/2017
Umoja Fund,2.03837E+11,426155212,478.3155,478.3155,473.5323,2/1/2017
Umoja Fund,2.03778E+11,426128943,478.207,478.207,473.425,1/31/2017
Umoja Fund,2.03778E+11,426128943,478.207,478.207,473.425,1/31/2017
Umoja Fund,2.03733E+11,426119162,478.1117,478.1117,473.3306,1/30/2017
Umoja Fund,2.0372E+11,426371739.8,477.7996,477.7996,473.0216,1/27/2017
Umoja Fund,2.0367E+11,426362801,477.6911,477.6911,472.9142,1/26/2017
Umoja Fund,2.08021E+11,435541350.3,477.6139,477.6139,472.8378,1/25/2017
Umoja Fund,2.07966E+11,435526398.4,477.5047,477.5047,472.7296,1/24/2017
Umoja Fund,2.08209E+11,436136807.9,477.3941,477.3941,472.6201,1/23/2017
Umoja Fund,2.08053E+11,436109195.5,477.0667,477.0667,472.296,1/20/2017
Umoja Fund,2.08001E+11,436098750.2,476.9577,476.9577,472.1881,1/19/2017
Umoja Fund,2.08206E+11,436629417.2,476.8486,476.8486,472.0802,1/18/2017
Umoja Fund,2.08246E+11,436616596.2,476.9541,476.9541,472.1845,1/17/2017
Umoja Fund,2.08189E+11,436598483.7,476.8429,476.8429,472.0744,1/16/2017
Umoja Fund,2.08038E+11,436586660.2,476.5092,476.5092,471.7441,1/13/2017
Umoja Fund,2.10477E+11,437482484.8,481.1089,481.1089,476.2978,1/11/2017
Umoja Fund,2.08188E+11,437472720.2,475.889,475.889,471.1301,1/10/2017
Umoja Fund,2.08131E+11,437456379.5,475.7758,475.7758,471.0181,1/9/2017
Umoja Fund,2.0786E+11,437390000.9,475.2281,475.2281,470.4758,1/6/2017
Umoja Fund,2.07888E+11,437383313.5,475.2989,475.2989,470.5459,1/5/2017
Umoja Fund,2.08055E+11,437831726,475.1947,475.1947,470.4428,1/4/2017
Umoja Fund,2.07993E+11,437800268.6,475.0866,475.0866,470.3357,1/3/2017
Umoja Fund,2.106E+11,437762027.8,481.0827,481.0827,476.2719,1/2/2017
