Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Liquid Fund,15174699970,86658211.32,175.1098,175.1098,175.1098,10/31/2017
Liquid Fund,15107149310,86304028.15,175.0457,175.0457,175.0457,10/30/2017
Liquid Fund,15107149310,86304028.15,175.0457,175.0457,175.0457,10/30/2017
Liquid Fund,15089256852,86296593.36,174.8534,174.8534,174.8534,10/27/2017
Liquid Fund,15089256852,86296593.36,174.8534,174.8534,174.8534,10/27/2017
Liquid Fund,15064180520,86184752.47,174.7894,174.7894,174.7894,10/26/2017
Liquid Fund,15064180520,86184752.47,174.7894,174.7894,174.7894,10/26/2017
Liquid Fund,15059867431,86191986.77,174.7247,174.7247,174.7247,10/25/2017
Liquid Fund,15059867431,86191986.77,174.7247,174.7247,174.7247,10/25/2017
Liquid Fund,14896350614,85287369.33,174.6607,174.6607,174.6607,10/24/2017
Liquid Fund,14896350614,85287369.33,174.6607,174.6607,174.6607,10/24/2017
Liquid Fund,14757818710,84525612.24,174.5958,174.5958,174.5958,10/23/2017
Liquid Fund,14757818710,84525612.24,174.5958,174.5958,174.5958,10/23/2017
Liquid Fund,14752414292,84589436.94,174.4002,174.4002,174.4002,10/20/2017
Liquid Fund,14752414292,84589436.94,174.4002,174.4002,174.4002,10/20/2017
Liquid Fund,14724641105,84461559.68,174.3354,174.3354,174.3354,10/19/2017
Liquid Fund,14724641105,84461559.68,174.3354,174.3354,174.3354,10/19/2017
Liquid Fund,14676175748,84214817.11,174.2707,174.2707,174.2707,10/18/2017
Liquid Fund,14676175748,84214817.11,174.2707,174.2707,174.2707,10/18/2017
Liquid Fund,14653703619,84117231.33,174.2057,174.2057,174.2057,10/17/2017
Liquid Fund,14653703619,84117231.33,174.2057,174.2057,174.2057,10/17/2017
Liquid Fund,14639290209,84065983.9,174.1405,174.1405,174.1405,10/16/2017
Liquid Fund,14639290209,84065983.9,174.1405,174.1405,174.1405,10/16/2017
Liquid Fund,14591817403,83887206.58,173.9457,173.9457,173.9457,10/13/2017
Liquid Fund,14591817403,83887206.58,173.9457,173.9457,173.9457,10/13/2017
Liquid Fund,14373890601,82665049.6,173.8811,173.8811,173.8811,10/12/2017
Liquid Fund,14373890601,82665049.6,173.8811,173.8811,173.8811,10/12/2017
Liquid Fund,14355361294,82589670.83,173.8155,173.8155,173.8155,10/11/2017
Liquid Fund,14355361294,82589670.83,173.8155,173.8155,173.8155,10/11/2017
Liquid Fund,14393791987,82842343.51,173.7492,173.7492,173.7492,10/10/2017
Liquid Fund,14393791987,82842343.51,173.7492,173.7492,173.7492,10/10/2017
Liquid Fund,14382061203,82806009.66,173.6838,173.6838,173.6838,10/9/2017
Liquid Fund,14382061203,82806009.66,173.6838,173.6838,173.6838,10/9/2017
Liquid Fund,14381307905,82895656.79,173.4869,173.4869,173.4869,10/6/2017
Liquid Fund,14381307905,82895656.79,173.4869,173.4869,173.4869,10/6/2017
Liquid Fund,14347375315,82734194.69,173.4153,173.4153,173.4153,10/5/2017
Liquid Fund,14347375315,82734194.69,173.4153,173.4153,173.4153,10/5/2017
Liquid Fund,14314130353,82572863.62,173.3515,173.3515,173.3515,10/4/2017
Liquid Fund,14314130353,82572863.62,173.3515,173.3515,173.3515,10/4/2017
Liquid Fund,14233151564,82136851.59,173.2858,173.2858,173.2858,10/3/2017
Liquid Fund,14233151564,82136851.59,173.2858,173.2858,173.2858,10/3/2017
Liquid Fund,14389112128,83068103.75,173.2207,173.2207,173.2207,10/2/2017
Liquid Fund,14389112128,83068103.75,173.2207,173.2207,173.2207,10/2/2017
Liquid Fund,14373064730,83068103.75,173.0275,173.0275,173.0275,9/29/2017
Liquid Fund,14373064730,83068103.75,173.0275,173.0275,173.0275,9/29/2017
Liquid Fund,14370219302,83082568.57,172.9631,172.9631,172.9631,9/28/2017
Liquid Fund,14370219302,83082568.57,172.9631,172.9631,172.9631,9/28/2017
Liquid Fund,14412321588,83357399.21,172.8979,172.8979,172.8979,9/27/2017
Liquid Fund,14412321588,83357399.21,172.8979,172.8979,172.8979,9/27/2017
Liquid Fund,14406923255,83357399.21,172.8332,172.8332,172.8332,9/26/2017
Liquid Fund,14406923255,83357399.21,172.8332,172.8332,172.8332,9/26/2017
Liquid Fund,14426063291,83499619.67,172.768,172.768,172.768,9/25/2017
Liquid Fund,14426063291,83499619.67,172.768,172.768,172.768,9/25/2017
Liquid Fund,14199660668,82279880.7,172.5776,172.5776,172.5776,9/22/2017
Liquid Fund,14199660668,82279880.7,172.5776,172.5776,172.5776,9/22/2017
Liquid Fund,14219635767,82426640.25,172.5126,172.5126,172.5126,9/21/2017
Liquid Fund,14219635767,82426640.25,172.5126,172.5126,172.5126,9/21/2017
Liquid Fund,14206972979,82384679.89,172.4468,172.4468,172.4468,9/20/2017
Liquid Fund,14206972979,82384679.89,172.4468,172.4468,172.4468,9/20/2017
Liquid Fund,14116680097,81891590.4,172.3825,172.3825,172.3825,9/19/2017
Liquid Fund,14116680097,81891590.4,172.3825,172.3825,172.3825,9/19/2017
Liquid Fund,14038566463,81468571.59,172.3188,172.3188,172.3188,9/18/2017
Liquid Fund,14038566463,81468571.59,172.3188,172.3188,172.3188,9/18/2017
Liquid Fund,14004740922,81362835.71,172.127,172.127,172.127,9/15/2017
Liquid Fund,14004740922,81362835.71,172.127,172.127,172.127,9/15/2017
Liquid Fund,13992031184,81319247.03,172.063,172.063,172.063,9/14/2017
Liquid Fund,13992031184,81319247.03,172.063,172.063,172.063,9/14/2017
Liquid Fund,13976343751,81257973.75,171.9997,171.9997,171.9997,9/13/2017
Liquid Fund,13976343751,81257973.75,171.9997,171.9997,171.9997,9/13/2017
Liquid Fund,13900332746,80845706.72,171.9366,171.9366,171.9366,9/12/2017
Liquid Fund,13900332746,80845706.72,171.9366,171.9366,171.9366,9/12/2017
Liquid Fund,13813707882,80371507.09,171.8732,171.8732,171.8732,9/11/2017
Liquid Fund,13813707882,80371507.09,171.8732,171.8732,171.8732,9/11/2017
Liquid Fund,13787350234,80307435.19,171.6821,171.6821,171.6821,9/8/2017
Liquid Fund,13787350234,80307435.19,171.6821,171.6821,171.6821,9/8/2017
Liquid Fund,13780183765,80295661.51,171.618,171.618,171.618,9/7/2017
Liquid Fund,13780183765,80295661.51,171.618,171.618,171.618,9/7/2017
Liquid Fund,13739947716,80091642.69,171.5528,171.5528,171.5528,9/6/2017
Liquid Fund,13739947716,80091642.69,171.5528,171.5528,171.5528,9/6/2017
Liquid Fund,13675197061,79744642.96,171.4873,171.4873,171.4873,9/5/2017
Liquid Fund,13675197061,79744642.96,171.4873,171.4873,171.4873,9/5/2017
Liquid Fund,14271743301,83256869.06,171.4182,171.4182,171.4182,9/4/2017
Liquid Fund,14271743301,83256869.06,171.4182,171.4182,171.4182,9/4/2017
Liquid Fund,14250392075,83256869.06,171.1618,171.1618,171.1618,8/31/2017
Liquid Fund,14250392075,83256869.06,171.1618,171.1618,171.1618,8/31/2017
Liquid Fund,14237103028,83210192.3,171.0981,171.0981,171.0981,8/30/2017
Liquid Fund,14237103028,83210192.3,171.0981,171.0981,171.0981,8/30/2017
Liquid Fund,14222453416,83207291.08,170.928,170.928,170.928,8/29/2017
Liquid Fund,14222453416,83207291.08,170.928,170.928,170.928,8/29/2017
Liquid Fund,14176386139,82968664.47,170.8643,170.8643,170.8643,8/28/2017
Liquid Fund,14176386139,82968664.47,170.8643,170.8643,170.8643,8/28/2017
Liquid Fund,14167883758,83012052.45,170.6726,170.6726,170.6726,8/25/2017
Liquid Fund,14167883758,83012052.45,170.6726,170.6726,170.6726,8/25/2017
Liquid Fund,14122591316,82777598.1,170.6089,170.6089,170.6089,8/24/2017
Liquid Fund,14122591316,82777598.1,170.6089,170.6089,170.6089,8/24/2017
Liquid Fund,13882222756,81428857.38,170.5467,170.5467,170.5467,8/23/2017
Liquid Fund,13882222756,81428857.38,170.5467,170.5467,170.5467,8/23/2017
Liquid Fund,13681782989,80373259.2,170.228,170.228,170.228,8/18/2017
Liquid Fund,13681782989,80373259.2,170.228,170.228,170.228,8/18/2017
Liquid Fund,13408556740,78797445.06,170.1649,170.1649,170.1649,8/17/2017
